ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
35	5,1,2	1,0,1	5,5,1	0,0,0	178	149
36	21,9,9	1,0,1	16,15,6	0,0,0	467	149
37	17,8,9	1,0,2	13,13,6	2,3,1	438	149
41	11,4,2	1,0,1	6,4,2	0,0,0	252	149
42	13,6,5	1,0,1	9,6,2	0,0,0	291	149
43	15,7,5	1,0,1	9,7,4	0,0,0	293	149
44	7,3,2	1,0,2	3,2,2	2,3,1	223	149
45	9,5,5	1,0,2	6,4,2	2,3,1	262	149
46	11,6,5	1,0,2	6,5,4	2,3,1	264	149
52	4,1,0	1,0,1	4,2,0	0,0,0	201	149
53	34,16,21	1,0,1	44,29,18	0,0,0	860	149
54	0,0,0	1,0,2	1,0,0	2,3,1	172	149
55	30,15,21	1,0,2	41,27,18	2,3,1	831	149
58	8,3,4	2,1,0	7,9,4	0,1,2	323	149
63	0,3,1	19,15,11	1,2,1	34,23,22	176	149
64	44,45,50	0,0,0	65,50,56	0,2,0	993	149
67	27,43,47	0,0,0	60,53,18	2,0,0	160	149
71	8,7,2	0,0,0	9,9,4	2,0,0	161	149
80	2,1,0	10,12,6	0,0,0	17,9,16	176	149
81	3,1,0	2,4,3	1,0,1	2,2,2	187	149
82	11,12,6	2,4,3	18,9,17	2,2,2	160	149
84	1,0,0	10,12,6	0,0,0	17,9,16	194	149
85	2,0,0	2,4,3	1,0,1	2,2,2	205	149
86	1,0,0	2,4,3	1,0,1	2,2,2	183	149
87	0,0,0	22,22,19	0,2,0	21,22,20	167	149
96	3,5,2	4,2,1	9,4,1	4,0,1	1200	149
97	3,3,2	4,2,1	9,4,1	4,0,1	370	149
100	3,3,2	4,2,1	9,4,1	4,0,1	206	149
102	2,2,1	4,2,1	6,3,1	4,0,1	177	149
103	1,2,1	4,2,1	5,3,1	4,0,1	166	149
117	3,2,5	0,0,0	4,0,2	1,2,0	160	149
155	7,5,9	3,0,11	15,6,10	3,7,6	152	149
156	2,6,7	15,24,19	16,13,7	38,35,28	170	149
157	1,7,5	0,0,0	8,10,2	1,0,0	170	149
158	4,4,2	75,86,68	8,7,7	114,103,78	204	149
159	7,24,5	75,86,68	36,28,14	114,103,78	363	149
160	6,23,5	3,3,2	36,28,11	8,7,4	308	149
161	2,2,0	36,39,53	3,7,3	53,49,24	169	149
162	4,4,1	271,348,202	3,0,4	455,329,272	196	149
163	2025,2241,1681	0,0,1	2883,2428,1954	0,0,1	804	149
164	6,10,5	1056,1180,929	7,6,7	1578,1369,1342	166	149
165	868,1050,795	0,0,0	1504,1135,942	2,3,0	151	149
166	208,229,218	681,809,645	309,258,182	1124,933,660	1283	149
168	70,75,63	16,36,32	88,86,77	40,41,31	209	149
169	8,10,7	2,0,1	7,11,11	4,0,0	152	149
170	50,72,54	24,38,31	95,68,56	50,34,35	152	149
175	205,229,186	2,3,2	350,304,202	5,3,1	315	149
176	13,14,20	2,4,5	22,18,16	0,4,2	191	149
183	2,0,0	10,23,10	0,0,0	17,12,12	169	149
187	1227,1262,972	49,55,60	1507,1224,856	47,71,31	2559	149
188	166,148,145	24,22,23	207,181,105	42,29,19	155	149
189	96,86,58	227,219,173	105,73,51	237,218,174	230	149
190	103,96,81	1,0,3	150,108,86	2,0,1	156	149
191	46,60,39	3,0,0	69,80,32	3,2,2	253	149
195	386,339,283	0,0,1	425,397,288	0,0,0	170	149
197	18,11,19	0,2,1	25,14,17	4,3,0	195	149
198	13,20,14	0,0,1	8,29,16	0,0,0	1967	149
199	93,96,77	62,78,66	130,96,75	97,72,56	169	149
200	304,276,241	62,78,66	364,280,233	97,72,56	200	149
201	215,188,167	4,8,3	248,190,165	14,6,7	180	149
202	142,134,115	649,650,525	159,145,110	888,686,497	169	149
203	715,639,563	649,650,525	854,686,510	888,686,497	200	149
204	626,551,489	53,46,41	738,596,442	43,55,42	180	149
205	47,36,41	466,491,414	47,40,26	718,586,433	398	149
206	65,60,62	14,23,11	88,64,41	35,18,5	509	149
214	0,5,6	1,3,0	4,5,5	4,3,4	152	149
215	0,0,1	1,2,2	3,0,2	0,0,0	193	149
