"GeneID","GeneName","log2FC","padj","neg_log_padj"
"ENSG00000137959.17","IFI44L",11.3029056874653,3.2872928394124e-105,104.483161606269
"ENSG00000119917.15","IFIT3",10.839422945866,2.39820982740015e-189,188.620112821698
"ENSG00000132530.17","XAF1",10.7951647739205,2.62213263210676e-18,17.5813453447072
"ENSG00000197110.10","IFNL3",10.5657032995604,1.68015893945313e-17,16.7746496329989
"ENSG00000111335.14","OAS2",10.1807357039949,9.99999999999999e-301,300
"ENSG00000185745.10","IFIT1",9.80983897650367,9.99999999999999e-301,300
"ENSG00000227507.3","LTB",9.64147916644489,2.52723486737064e-14,13.5973543952533
"ENSG00000177409.12","SAMD9L",9.47087126439333,8.52246828789674e-14,13.0694346061058
"ENSG00000204482.11","LST1",9.01545126650504,3.91320755532805e-12,11.4074671166424
"ENSG00000119922.11","IFIT2",8.89854255502432,9.99999999999999e-301,300
"ENSG00000169245.6","CXCL10",8.89166606290927,1.10275649523364e-62,61.9575203755484
"ENSG00000183709.8","IFNL2",8.82561200038022,1.2176343929977e-15,14.9144830934265
"ENSG00000169429.13","CXCL8",8.79228038582845,2.56641617837629e-76,75.5906729156476
"ENSG00000185885.17","IFITM1",8.72109361745581,2.80300839641389e-45,44.5523756013083
"ENSG00000137965.11","IFI44",8.59809285578641,3.91250237658364e-212,211.407545385641
"ENSG00000171855.7","IFNB1",8.48441682721685,2.96612352202646e-10,9.52781076705765
"ENSG00000177294.7","FBXO39",8.3552837566519,3.37624995497521e-10,9.47156540859613
"ENSG00000182393.3","IFNL1",8.29453209633338,6.4681954439787e-27,26.1892168658592
"ENSG00000126709.16","IFI6",8.28339510096261,3.59893083270482e-191,190.443826499905
"ENSG00000225886.3","ENSG00000225886",8.24955635696622,1.24489082545933e-46,45.9048687336924
"ENSG00000163739.5","CXCL1",8.1220410075843,1.93621273733689e-13,12.7130469272055
"ENSG00000253775.3","ENSG00000253775",8.12034083494588,1.54611997640624e-09,8.81075680856161
"ENSG00000233975.3","LINC02574",8.11783517264182,2.50902111180416e-09,8.60049568436037
"ENSG00000271503.7","CCL5",8.09638996994808,9.99999999999999e-301,300
"ENSG00000163734.4","CXCL3",8.03323992153206,5.83542038964099e-09,8.23392785147383
"ENSG00000135114.14","OASL",8.01322871817842,9.99999999999999e-301,300
"ENSG00000118113.12","MMP8",7.85811922927093,1.85131412835818e-08,7.7325198845222
"ENSG00000268916.6","CSAG3",7.81975076914716,3.48424605477852e-08,7.45789118303887
"ENSG00000204371.12","EHMT2",7.73343288766552,9.99999999999999e-301,300
"ENSG00000232810.5","TNF",7.6873100393805,4.83640621649587e-34,33.3154772292807
"ENSG00000288076.1","ENSG00000288076",7.6154195366421,8.55876433381482e-08,7.0675889317881
"ENSG00000251574.9","ENSG00000251574",7.60405034133341,3.4486147222063e-08,7.46235532212033
"ENSG00000089127.15","OAS1",7.35162010801836,9.99999999999999e-301,300
"ENSG00000105559.13","PLEKHA4",7.32522544733035,1.01022685666195e-39,38.9955810900456
"ENSG00000026751.17","SLAMF7",7.26771728398852,6.64149462179463e-07,6.17773417470516
"ENSG00000204010.3","IFIT1B",7.26333495027774,1.18970129728652e-06,5.9245620648462
"ENSG00000162654.9","GBP4",7.24291448527251,7.37098329426516e-38,37.1324745730923
"ENSG00000272395.8","IFNL4",7.23549305520895,1.19448848392181e-06,5.92281803293237
"ENSG00000081041.9","CXCL2",7.09941137054316,1.23387254655424e-06,5.90872969863901
"ENSG00000176136.6","MC5R",7.09842679379823,4.26078981765768e-06,5.37050988877135
"ENSG00000238015.2","ENSG00000238015",7.09549283163193,5.34904096540649e-06,5.27172407606612
"ENSG00000276070.5","CCL4L2",7.0794217620821,2.70676960734909e-06,5.56754870858678
"ENSG00000108691.10","CCL2",7.06438148514285,3.36520890739296e-45,44.4729879702181
"ENSG00000130303.14","BST2",6.99910095838449,1.01843188449709e-263,262.992068012492
"ENSG00000149131.17","SERPING1",6.94321865207805,2.89797516404216e-09,8.53790534079917
"ENSG00000299445.1","ENSG00000299445",6.90066029105536,2.67435308718528e-06,5.57278125463089
"ENSG00000171102.16","OBP2B",-6.86737511126744,0.000126690320977371,3.89725656354345
"ENSG00000275302.2","CCL4",6.82130267156036,4.20029593168858e-06,5.37672011032311
"ENSG00000134321.13","RSAD2",6.78675410826893,2.61378433987131e-160,159.58273024838
"ENSG00000253396.2","ENSG00000253396",6.78591471684446,0.000100340551382822,3.99852351680379
"ENSG00000289066.2","ENSG00000289066",6.77854101400363,7.53288899610791e-06,5.12303843223992
"ENSG00000136244.12","IL6",6.75729755158252,2.2589486187265e-16,15.6460936472812
"ENSG00000290606.3","ENSG00000290606",6.72233001766855,5.65192578724249e-09,8.24780354930095
"ENSG00000295410.1","ENSG00000295410",-6.70315990085354,0.000305594181100998,3.51485491953282
"ENSG00000132429.10","POPDC3",6.68579374380938,1.33158743722508e-05,4.87563031081904
"ENSG00000156510.13","HKDC1",6.64507002165787,1.60338933836855e-08,7.79496100854149
"ENSG00000308954.1","ENSG00000308954",6.64092763785012,0.000365361149440953,3.4372776350909
"ENSG00000128709.13","HOXD9",-6.60928714400231,1.06471925196657e-08,7.97276489306597
"ENSG00000269720.3","CCDC194",6.59292813776027,4.18273579906942e-08,7.37853956660033
