"GeneID","GeneName","log2FC","padj","neg_log_padj"
"ENSG00000169629.12","RGPD8",1.26375690331988,0.876195682303677,0.0573988912586286
"ENSG00000184956.16","MUC6",1.1888055057153,0.0109144053086922,1.96199992263826
"ENSG00000270871.1","ENSG00000270871",0.962899047268279,0.107012539983232,0.970565327675368
"ENSG00000232354.8","VIPR1-AS1",0.862236091148959,0.353411829775958,0.45171891741999
"ENSG00000215182.8","MUC5AC",0.858825550923221,0.296079934751444,0.528591023620494
"ENSG00000196338.15","NLGN3",0.724549667298788,0.568598589075307,0.24519422230574
"ENSG00000310059.1","ENSG00000310059",-0.724054757903318,0.383976464490048,0.415695394526607
"ENSG00000235643.2","LINC01647",-0.720397374614388,0.97713038189269,0.010047482997102
"ENSG00000245275.10","SAP30L-AS1",0.711665517165508,0.568598589075307,0.24519422230574
"ENSG00000173467.9","AGR3",0.705767284129045,0.659197880998791,0.180984197354647
"ENSG00000259891.1","ENSG00000259891",0.699056420806051,0.358617797962791,0.445368160492688
"ENSG00000309931.1","ENSG00000309931",0.665495585485811,0.876195682303677,0.0573988912586286
"ENSG00000307151.1","ENSG00000307151",0.66508871617598,0.63495888846601,0.197254392960549
"ENSG00000295698.1","ENSG00000295698",0.662682557002059,0.75167661701752,0.12396895947615
"ENSG00000290871.2","GTF2IP1",0.654433360322719,0.0774392093441097,1.11103908983245
"ENSG00000005249.14","PRKAR2B",0.65061229205623,0.752807444990253,0.123316094546001
"ENSG00000285725.2","ENSG00000285725",0.643504693962282,0.606823902485014,0.216937320909537
"ENSG00000163393.13","SLC22A15",-0.643457716065061,0.645153148107734,0.190337179189294
"ENSG00000145949.12","MYLK4",0.641425509251439,0.659197880998791,0.180984197354647
"ENSG00000204410.16","MSH5",0.638401814847358,0.238046182935974,0.623338778033764
"ENSG00000110025.13","SNX15",0.631617190706251,0.309872299979088,0.508817244360602
"ENSG00000166268.11","MYRFL",0.630773555456311,0.56729410472845,0.246191729562755
"ENSG00000230409.3","TCEA1P2",-0.6306753515936,0.752807444990253,0.123316094546001
"ENSG00000227896.2","WAPL-DT",-0.625433146585656,0.72450163512488,0.139960630034199
"ENSG00000237248.7","LINC00987",0.623154589697356,0.876195682303677,0.0573988912586286
"ENSG00000255182.2","ENSG00000255182",0.621264925692825,0.358450082572186,0.445571315234311
"ENSG00000244932.2","IFT122P2",0.620899647571706,0.749433017543231,0.125267177240413
"ENSG00000269439.8","PGLS-DT",0.620717649831445,0.670725828003481,0.173454969724029
"ENSG00000278662.6","GOLGA6L10",0.611369853194414,0.56729410472845,0.246191729562755
"ENSG00000289443.1","ENSG00000289443",0.609457579380601,0.532399853011501,0.27376207310026
