"GeneID","GeneName","log2FC","padj","neg_log_padj"
"ENSG00000169245.6","CXCL10",12.4534327846216,2.06021395182361e-16,15.686087676101
"ENSG00000137959.17","IFI44L",11.4225178064036,6.75519009912074e-54,53.1703624249044
"ENSG00000182393.3","IFNL1",10.8874011238426,1.59858924147157e-12,11.7962631141644
"ENSG00000119917.15","IFIT3",10.8596696577366,3.51865460704778e-96,95.4536233616431
"ENSG00000132530.17","XAF1",10.4216547221133,1.41666649496625e-11,10.848732377306
"ENSG00000197110.10","IFNL3",10.3113575917822,2.56535577999044e-11,10.5908523956314
"ENSG00000183709.8","IFNL2",10.2597055041167,5.79240776237163e-11,10.2371408731378
"ENSG00000155918.8","RAET1L",10.1071295483686,7.78830620509996e-11,10.1085569820915
"ENSG00000138755.6","CXCL9",9.51425075164889,1.539496940836e-09,8.81262116975485
"ENSG00000185745.10","IFIT1",9.48782025713442,1.07382531547217e-313,312.969066361743
"ENSG00000111335.14","OAS2",9.37651955497605,1.11233939504698e-319,318.953762681363
"ENSG00000136244.12","IL6",9.27538737048417,4.97905753169631e-09,8.30285285553738
"ENSG00000177409.12","SAMD9L",9.25978560575709,4.64786268095986e-09,8.33274671146591
"ENSG00000130303.14","BST2",9.19494838576126,5.6140317686666e-67,66.2507251341103
"ENSG00000185885.17","IFITM1",8.82362696453904,6.87406774066868e-24,23.1627861924121
"ENSG00000169429.13","CXCL8",8.81459731616664,1.19024609102644e-46,45.9243632361491
"ENSG00000271503.7","CCL5",8.73472004289263,3.83270031231876e-308,307.416495137906
"ENSG00000135114.14","OASL",8.63216663874537,6.03890675063561e-147,146.219041676468
"ENSG00000204482.11","LST1",8.54795068909793,1.32384974483813e-07,6.87816130393764
"ENSG00000254510.4","ENSG00000254510",8.45489890174486,2.08987605912551e-07,6.6798794691205
"ENSG00000253775.3","ENSG00000253775",8.39312876792723,3.94523664190404e-07,6.40392694196259
"ENSG00000236507.3","ENSG00000236507",8.35622063772985,3.12031150271685e-07,6.50580204791808
"ENSG00000232810.5","TNF",8.31331277794052,2.8144583651293e-14,13.5506051715653
"ENSG00000189325.7","BNIP5",8.30150854350351,2.33986719877876e-07,6.63080879065577
"ENSG00000171855.7","IFNB1",8.277488823326,6.9693938689558e-07,6.15680499102889
"ENSG00000119922.11","IFIT2",8.2164069658468,9.99999999999999e-301,300
"ENSG00000144596.13","GRIP2",8.16208623313423,6.15919196937849e-07,6.21047625963072
"ENSG00000137965.11","IFI44",8.14768875262764,4.52505476030313e-141,140.344376160778
"ENSG00000254233.2","LINC02365",8.1440962814411,9.79356691410854e-07,6.00905910503207
"ENSG00000078098.15","FAP",8.13498613694672,7.96202922807244e-07,6.09897623248323
