ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
130	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	39115	39162	38783	39019	39873	40028	130	0,0	2,0	2,0	0,0	196	149	1	1.0	0.0,NA	1.0,NA	-1.0
132	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	39115	39203	38783	39019	39873	40028	132	0,3	2,0	13,2	0,0	237	149	0.0458681033964	0.3619663289833722	0.0,1.0	1.0,1.0	-0.5
133	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	39115	39377	38789	39019	39873	40028	133	7,10	2,0	7,9	0,0	411	149	0.511407354494	1.0	0.559,1.0	1.0,1.0	-0.22
134	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	39582	39770	38789	39019	39873	40028	134	9,0	2,0	4,3	0,0	337	149	1	1.0	0.666,NA	1.0,1.0	-0.334
135	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	39582	39770	39115	39203	39873	40028	135	9,0	0,2	4,3	10,4	337	149	0.437083584228	1.0	1.0,0.0	0.15,0.249	0.3
143	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	40641	40872	28352	28387	95173	95220	143	19,20	3,0	12,9	0,0	380	149	0.122784466502	0.7018325327592683	0.713,1.0	1.0,1.0	-0.143
145	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	45542	45769	38789	40872	47913	47967	145	25,19	2,0	34,19	0,0	376	149	0.727454891586	1.0	0.832,1.0	1.0,1.0	-0.084
146	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	45542	45769	38789	40872	63816	64019	146	24,17	2,0	36,19	0,2	376	149	0.689237775199	1.0	0.826,1.0	1.0,0.79	0.018
147	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	45542	45769	38789	40872	95173	95232	147	40,40	10,15	49,28	11,6	376	149	0.320973712483	1.0	0.613,0.514	0.638,0.649	-0.08
149	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	47913	47967	40641	40872	95173	95232	149	1,0	10,15	0,0	11,6	203	149	1	1.0	0.068,0.0	0.0,0.0	0.034
150	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	47913	47967	45542	45769	95173	95232	150	1,1	16,23	0,0	15,9	203	149	0.314788870314	1.0	0.044,0.031	0.0,0.0	0.037
151	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	47913	48142	40469	40872	63816	64019	151	21,9	2,0	31,18	0,2	378	149	0.727512466531	1.0	0.805,1.0	1.0,0.78	0.013
153	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	47913	48142	40469	40872	95173	95232	153	67,38	10,15	57,42	11,6	378	149	0.363025769781	1.0	0.725,0.5	0.671,0.734	-0.09
154	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	47913	48142	45542	45769	63816	64019	154	20,11	0,0	31,18	2,0	378	149	0.605244705542	1.0	1.0,1.0	0.859,1.0	0.071
155	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	47913	48142	45542	45769	95173	95232	155	66,40	16,23	57,42	15,9	378	149	0.231843692029	1.0	0.619,0.407	0.6,0.648	-0.111
162	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	63816	64019	40641	40872	95173	95232	162	15,15	10,15	14,13	11,6	352	149	0.529714393216	1.0	0.388,0.297	0.35,0.478	-0.071
163	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	63816	64019	45542	45769	95173	95232	163	13,15	16,23	16,11	15,9	352	149	0.251145924502	1.0	0.256,0.216	0.311,0.341	-0.09
164	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	63816	64019	46655	48142	92040	92100	164	8,7	0,6	13,9	4,4	352	149	0.524425042993	1.0	1.0,0.331	0.579,0.488	0.132
165	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	63816	64019	46655	48142	95173	95232	165	17,16	50,30	22,13	34,26	352	149	0.280740673806	1.0	0.126,0.184	0.215,0.175	-0.04
167	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	88536	89058	46851	48142	92040	92100	167	11,17	0,6	33,17	4,4	671	149	0.704901361023	1.0	1.0,0.386	0.647,0.486	0.127
168	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	88536	89058	46851	48142	95173	95232	168	9,15	50,30	38,15	34,26	671	149	0.00062570772637	0.017437287169375818	0.038,0.1	0.199,0.114	-0.087
174	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	92040	92100	40641	40872	95173	95232	174	1,3	10,15	1,0	11,6	209	149	0.0382796802987	0.3204475450045034	0.067,0.125	0.061,0.0	0.066
175	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	92040	92100	46655	48142	95173	95232	175	1,9	50,30	5,4	34,26	209	149	0.827487278593	1.0	0.014,0.176	0.095,0.099	-0.002
177	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	92040	92100	63816	64019	95173	95232	177	1,3	9,9	1,0	9,4	209	149	0.0378750439041	0.3181914714039072	0.073,0.192	0.073,0.0	0.096
179	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	92040	92100	88346	89058	95173	95232	179	5,6	2,1	2,2	6,0	209	149	0.495307433194	1.0	0.641,0.811	0.192,1.0	0.13
180	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	94558	94769	47389	48142	95173	95232	180	2,0	50,30	0,0	34,26	360	149	1	1.0	0.016,0.0	0.0,0.0	0.008
181	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	94558	94829	46851	48142	95173	95232	181	2,4	50,30	0,0	34,26	420	149	0.390770147873	1.0	0.014,0.045	0.0,0.0	0.029
183	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	96506	96594	95173	95232	97367	97418	183	0,0	53,51	1,0	35,20	237	149	1	1.0	0.0,0.0	0.018,0.0	-0.009
184	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	96644	96664	95173	95232	97367	97432	184	0,1	53,51	0,0	35,20	169	149	1	1.0	0.0,0.017	0.0,0.0	0.009
185	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	96644	96745	95173	95232	97367	97417	185	0,1	53,51	1,0	35,20	250	149	1	1.0	0.0,0.012	0.017,0.0	-0.003
189	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	96644	96885	95173	95232	97367	97406	189	0,3	53,51	3,2	35,20	390	149	0.276377877823	1.0	0.0,0.022	0.032,0.037	-0.024
190	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	96644	96930	95173	95232	97367	97418	190	0,3	53,51	3,2	35,20	435	149	0.410179341614	1.0	0.0,0.02	0.029,0.033	-0.021
244	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	143413	143629	142142	142240	149088	149494	244	0,0	1,0	1,1	1,2	365	149	1	1.0	0.0,NA	0.29,0.17	-0.23
249	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	143416	143629	142142	142240	149088	149164	249	2,3	1,0	2,6	1,2	362	149	0.00775041243977	0.10656393985646785	0.452,1.0	0.452,0.553	0.223
316	"ENSG00000303853.1"	"ENSG00000303853"	chrGL000195.1	-	84143	84250	49960	50132	86517	86641	316	4,1	0,0	0,2	0,1	256	149	1	1.0	1.0,1.0	NA,0.538	0.462
526	"ENSG00000185973.12"	"TMLHE"	chrX	-	155492356	155492495	155489010	155491666	155506897	155507134	526	41,79	0,0	107,26	5,1	288	149	0.00650967911595	0.09396402936052234	1.0,1.0	0.917,0.931	0.076
527	"ENSG00000185973.12"	"TMLHE"	chrX	-	155506897	155507134	155492356	155492495	155511672	155511792	527	122,152	0,0	219,112	1,0	386	149	1	1.0	1.0,1.0	0.988,1.0	0.006
528	"ENSG00000185973.12"	"TMLHE"	chrX	-	155524455	155524632	155513985	155514265	155545095	155545277	528	133,114	0,0	249,175	0,1	326	149	1	1.0	1.0,1.0	1.0,0.988	0.006
529	"ENSG00000214827.11"	"MTCP1"	chrX	-	155065905	155066057	155065618	155065789	155070693	155071136	529	9,7	1,4	6,7	3,0	301	149	0.470431685092	1.0	0.817,0.464	0.497,1.0	-0.108
532	"ENSG00000269335.7"	"IKBKG"	chrX	+	154558531	154558650	154556164	154556376	154561687	154561784	532	9,11	3,0	15,4	0,0	268	149	0.0883033587106	0.566024888925113	0.625,1.0	1.0,1.0	-0.188
533	"ENSG00000269335.7"	"IKBKG"	chrX	+	154558531	154558706	154556164	154556376	154561687	154561784	533	9,9	3,0	14,3	0,0	324	149	0.06447463768	0.4568807889921669	0.58,1.0	1.0,1.0	-0.21
537	"ENSG00000071889.17"	"FAM3A"	chrX	-	154507405	154507490	154507202	154507329	154507810	154507861	537	179,126	0,0	220,141	2,0	234	149	1	1.0	1.0,1.0	0.986,1.0	0.007
538	"ENSG00000071889.17"	"FAM3A"	chrX	-	154507810	154507861	154507405	154507490	154508288	154508347	538	75,51	5,14	61,37	13,15	200	149	0.100399084542	0.6152283856697645	0.918,0.731	0.778,0.648	0.111
539	"ENSG00000071889.17"	"FAM3A"	chrX	-	154507810	154507882	154507405	154507490	154508288	154508347	539	44,35	5,14	45,24	13,15	221	149	0.196728076034	0.953015138542836	0.856,0.628	0.7,0.519	0.133
543	"ENSG00000071889.17"	"FAM3A"	chrX	-	154511847	154511871	154508452	154508597	154512822	154512936	543	52,66	0,0	76,59	0,1	173	149	1	1.0	1.0,1.0	1.0,0.981	0.01
544	"ENSG00000071889.17"	"FAM3A"	chrX	-	154511847	154511871	154508473	154508652	154512822	154512936	544	8,18	2,0	15,10	0,0	173	149	0.750035407628	1.0	0.775,1.0	1.0,1.0	-0.113
545	"ENSG00000071889.17"	"FAM3A"	chrX	-	154512313	154512411	154511847	154511871	154512822	154512936	545	57,19	56,76	76,54	79,59	247	149	0.087964341547	0.5645939741517296	0.38,0.131	0.367,0.356	-0.106
546	"ENSG00000071889.17"	"FAM3A"	chrX	-	154512313	154512431	154511867	154511871	154512822	154512936	546	13,7	56,76	22,27	79,59	267	149	0.00325386481628	0.057754418826078666	0.115,0.049	0.135,0.203	-0.087
547	"ENSG00000071889.17"	"FAM3A"	chrX	-	154512822	154512936	154511847	154511871	154515759	154515812	547	114,126	3,2	175,102	3,4	263	149	0.64755817618	1.0	0.956,0.973	0.971,0.935	0.011
548	"ENSG00000071859.15"	"FAM50A"	chrX	+	154445811	154445911	154445632	154445717	154446414	154446560	548	746,723	0,1	923,794	0,0	249	149	1	1.0	1.0,0.998	1.0,1.0	-0.001
549	"ENSG00000071859.15"	"FAM50A"	chrX	+	154446414	154446560	154445811	154445911	154448483	154448560	549	880,940	0,1	1193,977	0,0	295	149	1	1.0	1.0,0.998	1.0,1.0	-0.001
550	"ENSG00000071859.15"	"FAM50A"	chrX	+	154448892	154448954	154448689	154448756	154449220	154449297	550	878,745	3,0	906,727	0,0	211	149	1	1.0	0.995,1.0	1.0,1.0	-0.002
551	"ENSG00000203879.12"	"GDI1"	chrX	+	154438215	154438386	154437165	154437299	154438522	154438630	551	1,1	270,319	2,2	341,222	320	149	1	1.0	0.002,0.001	0.003,0.004	-0.002
552	"ENSG00000203879.12"	"GDI1"	chrX	+	154438764	154438864	154438005	154438630	154439940	154439972	552	366,409	1,1	376,277	0,0	249	149	1	1.0	0.995,0.996	1.0,1.0	-0.004
553	"ENSG00000203879.12"	"GDI1"	chrX	+	154439005	154439140	154438764	154438864	154439940	154439972	553	794,761	18,11	792,669	0,0	284	149	7.40159856638e-06	0.0005592351812814073	0.959,0.973	1.0,1.0	-0.034
554	"ENSG00000203879.12"	"GDI1"	chrX	+	154439709	154439797	154439005	154439140	154439940	154440189	554	0,0	458,419	0,2	388,338	237	149	1	1.0	0.0,0.0	0.0,0.004	-0.002
555	"ENSG00000203879.12"	"GDI1"	chrX	+	154441095	154441195	154437153	154437299	154441622	154441794	555	298,314	2,3	273,205	0,0	249	149	0.706409144895	1.0	0.989,0.984	1.0,1.0	-0.014
556	"ENSG00000203879.12"	"GDI1"	chrX	+	154442110	154442255	154440523	154441794	154442373	154442428	556	891,889	7,11	1111,741	1,1	294	149	0.0559980596583	0.41477035090801845	0.985,0.976	0.998,0.997	-0.017
557	"ENSG00000203879.12"	"GDI1"	chrX	+	154442373	154442428	154440523	154441794	154442519	154442728	557	280,292	4,3	416,242	0,0	204	149	0.834437353363	1.0	0.981,0.986	1.0,1.0	-0.016
559	"ENSG00000196924.19"	"FLNA"	chrX	-	154349361	154349565	154348523	154349036	154349648	154349867	559	1762,1675	0,0	1482,1006	2,0	353	149	1	1.0	1.0,1.0	0.997,1.0	0.002
560	"ENSG00000196924.19"	"FLNA"	chrX	-	154350030	154350207	154349648	154349867	154350908	154351041	560	3075,2888	2,0	3600,2563	0,0	326	149	1	1.0	0.999,1.0	1.0,1.0	-0.0
561	"ENSG00000196924.19"	"FLNA"	chrX	-	154350908	154351041	154350030	154350207	154351139	154351203	561	1089,1025	1,0	1394,981	0,0	282	149	1	1.0	0.998,1.0	1.0,1.0	-0.001
562	"ENSG00000196924.19"	"FLNA"	chrX	-	154350908	154351041	154350030	154350207	154351580	154351696	562	2064,2027	5,1	2423,1675	0,1	282	149	1	1.0	0.995,0.999	1.0,0.999	-0.003
563	"ENSG00000196924.19"	"FLNA"	chrX	-	154351580	154351696	154350908	154351041	154351883	154352021	563	2077,2075	0,3	1996,1457	0,0	265	149	1	1.0	1.0,0.997	1.0,1.0	-0.002
564	"ENSG00000196924.19"	"FLNA"	chrX	-	154352180	154352447	154351727	154352021	154352771	154352924	564	1284,1294	0,1	1218,779	1,0	416	149	1	1.0	1.0,0.998	0.998,1.0	0.0
565	"ENSG00000196924.19"	"FLNA"	chrX	-	154352552	154352675	154352180	154352447	154352771	154352783	565	2145,2159	20,17	2458,1749	11,10	272	149	0.0867702847255	0.5598138950520387	0.983,0.986	0.992,0.99	-0.007
566	"ENSG00000196924.19"	"FLNA"	chrX	-	154353553	154353727	154353295	154353457	154353914	154354043	566	3137,3164	15,11	3500,2520	1,0	323	149	1	1.0	0.99,0.993	0.999,1.0	-0.008
567	"ENSG00000196924.19"	"FLNA"	chrX	-	154353914	154354043	154353553	154353727	154354150	154354291	567	2510,2550	0,2	2803,2019	0,0	278	149	1	1.0	1.0,0.999	1.0,1.0	-0.0
568	"ENSG00000196924.19"	"FLNA"	chrX	-	154354615	154354711	154354380	154354483	154354824	154354889	568	901,801	22,14	741,449	8,9	245	149	0.167552807179	0.8584888446818562	0.961,0.972	0.983,0.968	-0.009
569	"ENSG00000196924.19"	"FLNA"	chrX	-	154357250	154357274	154354824	154355072	154357433	154357623	569	781,795	284,251	1061,648	241,137	173	149	0.000568336972325	0.01624102431202258	0.703,0.732	0.791,0.803	-0.08
570	"ENSG00000196924.19"	"FLNA"	chrX	-	154361669	154361787	154361307	154361570	154361978	154362148	570	1834,1669	2,0	2141,1526	0,0	267	149	1	1.0	0.998,1.0	1.0,1.0	-0.001
571	"ENSG00000196924.19"	"FLNA"	chrX	-	154365348	154365486	154365135	154365259	154366307	154366470	571	710,731	3,0	747,480	1,0	287	149	1	1.0	0.992,1.0	0.997,1.0	-0.002
572	"ENSG00000196924.19"	"FLNA"	chrX	-	154365744	154365801	154365348	154365486	154366023	154366224	572	0,0	169,168	0,1	165,83	206	149	1	1.0	0.0,0.0	0.0,0.009	-0.004
573	"ENSG00000196924.19"	"FLNA"	chrX	-	154365744	154366224	154365348	154365486	154366307	154366470	573	546,613	28,29	518,471	26,11	629	149	0.230871282911	1.0	0.822,0.834	0.825,0.91	-0.039
574	"ENSG00000196924.19"	"FLNA"	chrX	-	154366023	154366224	154365348	154365486	154366307	154366334	574	708,765	28,29	683,548	26,11	350	149	0.248812298272	1.0	0.915,0.918	0.918,0.955	-0.02
576	"ENSG00000102030.16"	"NAA10"	chrX	-	153932070	153932115	153930762	153930847	153932315	153932431	576	548,574	2,0	1156,920	7,8	194	149	1	1.0	0.995,1.0	0.992,0.989	0.007
577	"ENSG00000102030.16"	"NAA10"	chrX	-	153933942	153934001	153932538	153932584	153934376	153934475	577	520,496	0,1	910,665	1,1	208	149	1	1.0	1.0,0.997	0.998,0.998	0.0
578	"ENSG00000102030.16"	"NAA10"	chrX	-	153933960	153934001	153932538	153932584	153934376	153934475	578	83,69	0,1	135,99	1,1	190	149	1	1.0	1.0,0.982	0.991,0.987	0.002
587	"ENSG00000067829.20"	"IDH3G"	chrX	-	153786211	153786272	153785767	153785973	153786354	153786449	587	355,302	4,7	491,387	2,2	210	149	0.0897801058109	0.5720417453448874	0.984,0.968	0.994,0.993	-0.018
588	"ENSG00000067829.20"	"IDH3G"	chrX	-	153786800	153786947	153785766	153786449	153787050	153787153	588	677,564	8,13	974,769	1,9	296	149	0.00400742225536	0.0669996450535449	0.977,0.956	0.998,0.977	-0.021
589	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787050	153787153	153785766	153786449	153787463	153787553	589	216,181	3,2	310,217	0,0	252	149	0.730445864779	1.0	0.977,0.982	1.0,1.0	-0.02
590	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787050	153787153	153785766	153786449	153787822	153787955	590	11,7	0,2	1,6	0,0	252	149	0.7129975941	1.0	1.0,0.674	1.0,1.0	-0.163
591	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787463	153787597	153785766	153786449	153787822	153787955	591	346,327	0,2	534,422	0,0	283	149	1	1.0	1.0,0.989	1.0,1.0	-0.006
593	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787463	153787597	153787050	153787153	153787822	153787955	593	609,535	6,1	900,679	0,0	283	149	0.929049640933	1.0	0.982,0.996	1.0,1.0	-0.011
594	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787822	153787955	153785766	153786449	153788074	153788135	594	510,460	2,0	862,591	0,0	282	149	1	1.0	0.993,1.0	1.0,1.0	-0.004
595	"ENSG00000067829.20"	"IDH3G"	chrX	-	153787822	153787955	153787390	153787597	153788074	153788135	595	896,813	0,4	1474,1072	0,0	282	149	1	1.0	1.0,0.991	1.0,1.0	-0.004
