ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
12	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38785	39203	38785	39019	39115	39203	12	11,13	0,2	24,29	7,2	245	149	0.0510421594855	0.178409710298572	1.0,0.798	0.676,0.898	0.112
14	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38780	40028	38780	39019	39873	40028	14	9,16	0,2	22,10	0,0	298	149	0.80816279499	1.0	1.0,0.8	1.0,1.0	-0.1
15	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38780	40028	38780	39059	39873	40028	15	8,16	0,0	27,15	4,0	298	149	0.0236540735355	0.10007287399311084	1.0,1.0	0.771,1.0	0.115
16	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38780	40028	38780	39088	39873	40028	16	5,14	5,4	25,18	5,2	298	149	0.0669933379306	0.2204022051830836	0.333,0.636	0.714,0.818	-0.281
20	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38785	40028	38785	39203	39873	40028	20	14,14	0,4	18,19	10,4	298	149	0.0829034091958	0.25803256115257084	1.0,0.636	0.474,0.704	0.229
21	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38780	40872	38780	40028	40641	40872	21	8,15	9,25	13,18	16,13	298	149	0.257382949164	0.5773413581576448	0.308,0.231	0.289,0.409	-0.079
22	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	39873	40872	39873	40055	40641	40872	22	8,11	1,4	13,17	0,0	298	149	0.00011630690766	0.0016268390898603613	0.8,0.579	1.0,1.0	-0.31
39	"ENSG00000303853.1"	"ENSG00000303853"	chrGL000195.1	-	83299	84295	83299	84116	84215	84295	39	3,4	0,2	5,2	0,2	248	149	0.899393800898	1.0	1.0,0.546	1.0,0.375	0.086
55	"ENSG00000071889.17"	"FAM3A"	chrX	-	154515759	154516242	154515759	154515812	154515909	154516242	55	41,44	11,3	65,33	13,6	246	149	0.61322218032	0.9714423599958436	0.693,0.899	0.752,0.769	0.036
56	"ENSG00000071859.15"	"FAM50A"	chrX	+	154449680	154449931	154449680	154449735	154449882	154449931	56	73,60	482,403	54,48	641,479	296	149	0.00363922532584	0.024351319508586832	0.071,0.07	0.041,0.048	0.026
57	"ENSG00000196924.19"	"FLNA"	chrX	-	154350030	154351696	154350030	154350207	154350908	154351696	57	263,246	923,811	222,181	1474,1033	298	149	1.61775365415e-06	4.85390806391166e-05	0.125,0.132	0.07,0.081	0.053
58	"ENSG00000196924.19"	"FLNA"	chrX	-	154350030	154351696	154350030	154350207	154351580	154351696	58	293,212	0,3	220,168	0,1	298	149	1	1.0	1.0,0.972	1.0,0.988	-0.008
59	"ENSG00000196924.19"	"FLNA"	chrX	-	154350908	154351696	154350908	154351041	154351580	154351696	59	254,166	875,668	128,104	1029,695	298	149	2.41722180272e-07	1.0073100412334844e-05	0.127,0.111	0.059,0.07	0.054
