ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
32	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38780	39059	38780	39019	39873	40028	32	1,1	0,2	5,2	0,0	189	149	0.278253820862	0.8986778543895383	1.0,0.283	1.0,1.0	-0.359
33	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38780	39088	38780	39019	39873	40028	33	10,8	0,2	10,6	0,0	218	149	0.694385576693	1.0	1.0,0.732	1.0,1.0	-0.134
34	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38780	39377	38780	39019	39873	40028	34	7,11	0,2	11,9	0,0	298	149	0.790796825102	1.0	1.0,0.733	1.0,1.0	-0.133
35	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38780	39088	38780	39059	39873	40028	35	9,7	0,0	9,4	4,0	178	149	0.0105190675075	0.112995823165565	1.0,1.0	0.653,1.0	0.173
36	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38780	39377	38780	39059	39873	40028	36	6,11	0,0	16,14	4,0	298	149	0.0132426718325	0.1319599080006633	1.0,1.0	0.667,1.0	0.166
37	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38780	39377	38780	39088	39873	40028	37	3,9	5,4	14,17	5,2	298	149	0.0539783096958	0.33209335781917737	0.231,0.529	0.583,0.81	-0.317
38	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38785	39162	38785	39019	39873	40028	38	7,11	0,2	10,9	0,0	292	149	0.796837709617	1.0	1.0,0.737	1.0,1.0	-0.131
39	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38785	39201	38785	39019	39873	40028	39	7,11	0,2	11,9	0,0	298	149	0.790796825102	1.0	1.0,0.733	1.0,1.0	-0.133
40	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38785	39203	38785	39019	39873	40028	40	7,15	0,2	21,13	0,0	298	149	0.80910549288	1.0	1.0,0.789	1.0,1.0	-0.105
41	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38785	39162	38785	39059	39873	40028	41	6,10	0,0	9,7	4,0	252	149	0.00813559349305	0.09521650054924198	1.0,1.0	0.571,1.0	0.215
42	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38785	39201	38785	39059	39873	40028	42	6,11	0,0	16,13	4,0	291	149	0.0132160477159	0.1318168844607222	1.0,1.0	0.672,1.0	0.164
43	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38785	39203	38785	39059	39873	40028	43	6,15	0,0	26,18	4,0	293	149	0.0264962528771	0.2092814326513296	1.0,1.0	0.768,1.0	0.116
44	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38785	39162	38785	39088	39873	40028	44	2,7	5,4	5,5	5,2	223	149	0.534619596851	1.0	0.211,0.539	0.401,0.626	-0.139
45	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38785	39201	38785	39088	39873	40028	45	2,8	5,4	12,11	5,2	262	149	0.0778559685737	0.42026573588878663	0.185,0.532	0.577,0.758	-0.309
46	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38785	39203	38785	39088	39873	40028	46	2,12	5,4	22,16	5,2	264	149	0.0394950972125	0.27126364082907606	0.184,0.629	0.713,0.819	-0.36
50	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38789	39111	38789	39019	39873	40028	50	5,6	0,2	6,7	0,0	241	149	0.615510337244	1.0	1.0,0.65	1.0,1.0	-0.175
51	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38789	39770	38789	39019	39873	40028	51	7,11	0,2	12,9	0,0	298	149	0.790796825102	1.0	1.0,0.733	1.0,1.0	-0.133
52	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38789	39111	38789	39059	39873	40028	52	4,5	0,0	5,5	4,0	201	149	0.00850015304524	0.09786469026206132	1.0,1.0	0.481,1.0	0.26
53	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38789	39770	38789	39059	39873	40028	53	6,11	0,0	17,14	4,0	298	149	0.0140092088895	0.13662355440222376	1.0,1.0	0.68,1.0	0.16
54	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38789	39111	38789	39088	39873	40028	54	0,2	5,4	1,3	5,2	172	149	0.105006062967	0.5090471656247988	0.0,0.302	0.148,0.565	-0.205
55	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38789	39770	38789	39088	39873	40028	55	3,9	5,4	15,17	5,2	298	149	0.0463339503334	0.3021975072746708	0.231,0.529	0.6,0.81	-0.325
58	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	39115	39377	39115	39203	39873	40028	58	12,9	0,4	7,18	10,4	298	149	0.0992107753949	0.49225041537737446	1.0,0.529	0.259,0.692	0.289
63	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	39873	40055	39873	40028	40641	40872	63	1,8	9,25	2,2	16,13	176	149	0.291171470357	0.9207429892772722	0.086,0.213	0.096,0.115	0.044
81	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	140413	140516	140424	140516	137925	138140	81	3,1	0,2	4,1	2,1	160	149	0.331245920512	0.9857213959072948	1.0,0.318	0.651,0.482	0.093
89	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	143413	143629	143416	143629	142142	142240	89	0,0	1,0	0,1	1,6	152	149	1	1.0	0.0,NA	0.0,0.14	-0.07
95	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	148037	149494	149088	149494	142142	142240	95	0,5	0,2	3,2	1,2	298	149	1	1.0	NA,0.556	0.6,0.333	0.09
96	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	148867	149492	149088	149492	142142	142240	96	0,5	0,2	3,2	1,2	298	149	1	1.0	NA,0.556	0.6,0.333	0.09
99	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	149031	149164	149088	149164	142142	142240	99	0,5	0,2	3,2	1,2	206	149	1	1.0	NA,0.644	0.685,0.42	0.092
101	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	149060	149494	149088	149494	142142	142240	101	0,0	0,2	3,1	1,2	177	149	1	1.0	NA,0.0	0.716,0.296	-0.506
102	"ENSG00000308185.1"	"ENSG00000308185"	chrGL000195.1	+	149071	149494	149088	149494	142142	142240	102	0,0	0,2	3,1	1,2	166	149	1	1.0	NA,0.0	0.729,0.31	-0.519
116	"ENSG00000303853.1"	"ENSG00000303853"	chrGL000195.1	-	84143	84250	84143	84239	86517	86641	116	0,1	1,0	0,4	1,0	160	149	1	1.0	0.0,1.0	0.0,1.0	0.0
154	"ENSG00000269335.7"	"IKBKG"	chrX	+	154558531	154558650	154558534	154558650	154556164	154556376	154	9,5	1,2	14,3	7,1	152	149	0.136026386541	0.5922964913755256	0.898,0.71	0.662,0.746	0.1
