ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
32	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38780	39059	38780	39019	39873	40028	32	4,1	0,1	1,1	0,2	189	149	0.31334275344	1.0	1.0,0.441	1.0,0.283	0.079
33	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38780	39088	38780	39019	39873	40028	33	20,10	0,1	10,8	0,2	218	149	0.694363969577	1.0	1.0,0.872	1.0,0.732	0.07
34	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38780	39377	38780	39019	39873	40028	34	16,8	0,1	7,11	0,2	298	149	0.776194582344	1.0	1.0,0.8	1.0,0.733	0.033
35	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38780	39088	38780	39059	39873	40028	35	17,9	1,0	9,7	0,0	178	149	1	1.0	0.934,1.0	1.0,1.0	-0.033
36	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38780	39377	38780	39059	39873	40028	36	15,9	1,0	6,11	0,0	298	149	1	1.0	0.882,1.0	1.0,1.0	-0.059
37	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38780	39377	38780	39088	39873	40028	37	13,7	9,6	3,9	5,4	298	149	0.843923884817	1.0	0.419,0.368	0.231,0.529	0.013
38	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38785	39162	38785	39019	39873	40028	38	16,7	0,1	7,11	0,2	292	149	0.786361343649	1.0	1.0,0.781	1.0,0.737	0.022
39	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38785	39201	38785	39019	39873	40028	39	16,8	0,1	7,11	0,2	298	149	0.776195854542	1.0	1.0,0.8	1.0,0.733	0.033
40	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38785	39203	38785	39019	39873	40028	40	17,10	0,1	7,15	0,2	298	149	0.810661576017	1.0	1.0,0.833	1.0,0.789	0.022
41	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38785	39162	38785	39059	39873	40028	41	13,6	1,0	6,10	0,0	252	149	1	1.0	0.885,1.0	1.0,1.0	-0.057
42	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38785	39201	38785	39059	39873	40028	42	14,9	1,0	6,11	0,0	291	149	1	1.0	0.878,1.0	1.0,1.0	-0.061
43	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38785	39203	38785	39059	39873	40028	43	16,11	1,0	6,15	0,0	293	149	1	1.0	0.891,1.0	1.0,1.0	-0.054
44	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38785	39162	38785	39088	39873	40028	44	5,3	9,6	2,7	5,4	223	149	0.4871719161	1.0	0.271,0.25	0.211,0.539	-0.114
45	"ENSG00000301761.1"	"ENSG00000301761"	chrGL000218.1	-	38785	39201	38785	39088	39873	40028	45	6,6	9,6	2,8	5,4	262	149	0.859318586632	1.0	0.275,0.363	0.185,0.532	-0.04
